contig	cov_mean_sample_idba_ud_perc100_sorted
contig-100_37.13	17.719
contig-100_37.14	14.980
contig-100_37.15	16.321
contig-100_37.16	16.454
contig-100_38.0	24.538
contig-100_38.1	27.226
contig-100_38.2	26.173
contig-100_38.3	26.609
contig-100_38.4	27.021
contig-100_38.5	28.250
contig-100_38.6	24.686
contig-100_38.7	25.371
contig-100_38.8	26.462
contig-100_38.9	25.890
contig-100_38.10	25.804
contig-100_38.11	25.943
contig-100_38.12	27.431
contig-100_38.13	24.918
contig-100_38.14	25.205
contig-100_38.15	27.420
contig-100_38.16	23.817
contig-100_39.0	27.126
contig-100_39.1	26.688
contig-100_39.2	26.711
contig-100_39.3	25.066
contig-100_39.4	26.348
contig-100_39.5	24.065
contig-100_39.6	24.781
contig-100_39.7	24.961
contig-100_39.8	26.556
contig-100_39.9	25.117
contig-100_39.10	26.408
contig-100_39.11	27.146
contig-100_39.12	26.693
contig-100_39.13	27.070
contig-100_39.14	27.915
contig-100_39.15	24.615
contig-100_39.16	25.422
contig-100_40.0	15.479
contig-100_40.1	16.333
contig-100_40.2	17.797
contig-100_40.3	16.407
contig-100_40.4	18.088
contig-100_40.5	18.004
contig-100_40.6	17.584
contig-100_40.7	17.872
contig-100_40.8	15.073
contig-100_40.9	15.732
contig-100_40.10	16.122
contig-100_40.11	16.452
contig-100_40.12	16.567
contig-100_40.13	17.191
contig-100_40.14	16.140
contig-100_40.15	15.592
contig-100_40.16	16.846
contig-100_41.0	28.864
contig-100_41.1	27.076
contig-100_41.2	29.521
contig-100_41.3	30.048
contig-100_41.4	28.343
contig-100_41.5	29.316
contig-100_41.6	27.881
contig-100_41.7	29.047
contig-100_41.8	26.253
contig-100_41.9	28.857
contig-100_41.10	26.672
contig-100_41.11	30.821
contig-100_41.12	28.088
contig-100_41.13	28.947
contig-100_41.14	27.977
contig-100_41.15	28.206
contig-100_41.16	28.226
contig-100_42.0	22.932
contig-100_42.1	24.544
contig-100_42.2	22.994
contig-100_42.3	25.597
contig-100_42.4	23.135
contig-100_42.5	24.112
contig-100_42.6	24.637
contig-100_42.7	22.738
contig-100_42.8	23.380
contig-100_42.9	22.822
contig-100_42.10	24.041
contig-100_42.11	23.761
contig-100_42.12	24.045
contig-100_42.13	23.176
contig-100_42.14	24.675
contig-100_42.15	24.283
contig-100_43.0	11.617
contig-100_43.1	12.450
contig-100_43.2	9.978
contig-100_43.3	12.964
contig-100_43.4	11.841
contig-100_43.5	10.641
contig-100_43.6	11.193
contig-100_43.7	11.039
contig-100_43.8	12.418
contig-100_43.9	10.859
contig-100_43.10	13.278
contig-100_43.11	12.505
contig-100_43.12	13.852
contig-100_43.13	11.790
contig-100_43.14	11.991
contig-100_43.15	11.675
contig-100_44.0	11.724
contig-100_44.1	13.153
contig-100_44.2	11.432
contig-100_44.3	12.532
contig-100_44.4	12.119
contig-100_44.5	12.113
contig-100_44.6	11.687
contig-100_44.7	11.691
contig-100_44.8	11.045
contig-100_44.9	11.320
contig-100_44.10	11.488
contig-100_44.11	12.180
contig-100_44.12	11.692
contig-100_44.13	10.567
contig-100_44.14	12.084
contig-100_44.15	11.338
contig-100_45.0	16.329
contig-100_45.1	16.025
contig-100_45.2	16.402
contig-100_45.3	14.946
contig-100_45.4	17.280
contig-100_45.5	16.432
contig-100_45.6	14.653
contig-100_45.7	16.278
contig-100_45.8	16.418
contig-100_45.9	17.344
contig-100_45.10	15.412
contig-100_45.11	16.447
contig-100_45.12	16.295
contig-100_45.13	16.792
contig-100_45.14	17.698
contig-100_45.15	15.536
contig-100_46.0	10.731
contig-100_46.1	10.856
contig-100_46.2	13.300
contig-100_46.3	12.445
contig-100_46.4	12.009
contig-100_46.5	13.063
contig-100_46.6	11.618
contig-100_46.7	11.224
contig-100_46.8	11.189
contig-100_46.9	11.724
contig-100_46.10	11.278
contig-100_46.11	11.889
contig-100_46.12	12.508
contig-100_46.13	11.121
contig-100_46.14	11.599
contig-100_46.15	11.847
contig-100_47.0	26.735
contig-100_47.1	28.442
contig-100_47.2	26.311
contig-100_47.3	24.990
contig-100_47.4	26.265
contig-100_47.5	26.232
contig-100_47.6	26.855
contig-100_47.7	28.233
contig-100_47.8	25.194
contig-100_47.9	26.783
contig-100_47.10	26.779
contig-100_47.11	27.460
contig-100_47.12	27.948
contig-100_47.13	25.695
contig-100_47.14	25.463
contig-100_48.0	129.726
contig-100_48.1	132.117
contig-100_48.2	129.346
contig-100_48.3	134.376
contig-100_48.4	130.477
contig-100_48.5	129.264
contig-100_48.6	136.370
contig-100_48.7	129.216
contig-100_48.8	130.262
contig-100_48.9	131.021
contig-100_48.10	133.196
contig-100_48.11	133.914
contig-100_48.12	130.722
contig-100_48.13	128.011
contig-100_48.14	130.398
contig-100_49.0	27.534
contig-100_49.1	25.647
contig-100_49.2	25.710
contig-100_49.3	25.215
contig-100_49.4	24.154
contig-100_49.5	26.117
contig-100_49.6	25.852
contig-100_49.7	26.095
contig-100_49.8	25.971
contig-100_49.9	27.342
contig-100_49.10	26.251
contig-100_49.11	27.040
contig-100_49.12	26.613
contig-100_49.13	26.681
contig-100_49.14	27.274
contig-100_50.0	11.134
contig-100_50.1	11.278
contig-100_50.2	12.956
contig-100_50.3	14.188
contig-100_50.4	12.121
contig-100_50.5	12.680
contig-100_50.6	10.896
contig-100_50.7	12.840
contig-100_50.8	11.535
contig-100_50.9	12.295
contig-100_50.10	9.773
contig-100_50.11	12.032
contig-100_50.12	12.194
contig-100_50.13	11.400
contig-100_51.0	15.993
contig-100_51.1	17.367
contig-100_51.2	15.290
contig-100_51.3	15.178
contig-100_51.4	16.090
contig-100_51.5	17.174
contig-100_51.6	16.349
contig-100_51.7	17.431
contig-100_51.8	16.415
contig-100_51.9	17.383
contig-100_51.10	17.343
contig-100_51.11	17.756
contig-100_51.12	17.117
contig-100_51.13	17.087
contig-100_52.0	68.735
contig-100_52.1	68.031
contig-100_52.2	67.619
contig-100_52.3	65.825
contig-100_52.4	67.388
contig-100_52.5	64.013
contig-100_52.6	65.612
contig-100_52.7	71.298
contig-100_52.8	65.448
contig-100_52.9	68.200
contig-100_52.10	65.603
contig-100_52.11	68.988
contig-100_52.12	68.558
contig-100_52.13	62.934
contig-100_53.0	9.066
contig-100_53.1	9.682
contig-100_53.2	9.369
contig-100_53.3	9.879
contig-100_53.4	9.785
contig-100_53.5	8.593
contig-100_53.6	9.498
contig-100_53.7	8.742
contig-100_53.8	9.499
contig-100_53.9	10.195
contig-100_53.10	9.194
contig-100_53.11	9.247
contig-100_53.12	11.352
contig-100_53.13	9.450
contig-100_54.0	17.311
contig-100_54.1	16.450
contig-100_54.2	15.734
contig-100_54.3	17.481
contig-100_54.4	14.991
contig-100_54.5	16.753
contig-100_54.6	16.824
contig-100_54.7	16.799
contig-100_54.8	15.142
contig-100_54.9	16.793
contig-100_54.10	16.759
contig-100_54.11	15.630
contig-100_54.12	16.713
contig-100_54.13	17.141
contig-100_55.0	28.298
contig-100_55.1	27.714
contig-100_55.2	29.350
contig-100_55.3	27.968
contig-100_55.4	30.648
contig-100_55.5	28.904
contig-100_55.6	29.008
contig-100_55.7	28.186
contig-100_55.8	29.208
contig-100_55.9	28.717
contig-100_55.10	25.933
contig-100_55.11	26.755
contig-100_55.12	25.743
contig-100_55.13	27.389
contig-100_56.0	27.197
contig-100_56.1	28.349
contig-100_56.2	26.569
contig-100_56.3	26.108
contig-100_56.4	26.457
contig-100_56.5	25.093
contig-100_56.6	25.953
contig-100_56.7	25.500
contig-100_56.8	27.259
contig-100_56.9	25.235
contig-100_56.10	24.642
contig-100_56.11	25.484
contig-100_56.12	25.108
contig-100_57.0	11.791
contig-100_57.1	12.376
contig-100_57.2	12.054
contig-100_57.3	12.691
contig-100_57.4	11.805
contig-100_57.5	11.076
contig-100_57.6	11.418
contig-100_57.7	11.798
contig-100_57.8	11.862
contig-100_57.9	11.070
contig-100_57.10	13.044
contig-100_57.11	11.880
contig-100_57.12	11.266
contig-100_58.0	24.738
contig-100_58.1	25.991
contig-100_58.2	26.570
contig-100_58.3	25.657
contig-100_58.4	25.737
contig-100_58.5	25.229
contig-100_58.6	24.742
contig-100_58.7	26.873
contig-100_58.8	24.080
contig-100_58.9	27.268
contig-100_58.10	27.138
contig-100_58.11	26.005
contig-100_58.12	26.013
contig-100_59.0	16.909
contig-100_59.1	17.337
contig-100_59.2	17.519
contig-100_59.3	17.607
contig-100_59.4	16.787
contig-100_59.5	15.962
contig-100_59.6	17.078
contig-100_59.7	15.899
contig-100_59.8	15.191
contig-100_59.9	16.482
contig-100_59.10	15.051
contig-100_59.11	16.701
contig-100_59.12	15.239
contig-100_60.0	9.765
contig-100_60.1	9.402
contig-100_60.2	9.461
contig-100_60.3	8.602
contig-100_60.4	9.651
contig-100_60.5	9.600
contig-100_60.6	10.260
contig-100_60.7	8.892
contig-100_60.8	9.649
contig-100_60.9	9.930
contig-100_60.10	8.691
contig-100_60.11	8.256
contig-100_60.12	8.936
contig-100_61.0	16.562
contig-100_61.1	16.307
contig-100_61.2	16.488
contig-100_61.3	15.614
contig-100_61.4	16.619
contig-100_61.5	17.270
contig-100_61.6	17.745
contig-100_61.7	17.781
contig-100_61.8	16.561
contig-100_61.9	15.602
contig-100_61.10	17.764
contig-100_61.11	18.982
contig-100_61.12	16.311
contig-100_62.0	26.009
contig-100_62.1	27.720
contig-100_62.2	24.627
contig-100_62.3	27.963
contig-100_62.4	24.824
contig-100_62.5	25.557
contig-100_62.6	25.060
contig-100_62.7	25.862
contig-100_62.8	25.288
contig-100_62.9	26.113
contig-100_62.10	25.754
contig-100_62.11	26.196
contig-100_62.12	27.101
contig-100_63.0	9.806
contig-100_63.1	10.477
contig-100_63.2	9.286
contig-100_63.3	10.716
contig-100_63.4	11.462
contig-100_63.5	10.126
contig-100_63.6	11.059
contig-100_63.7	9.116
contig-100_63.8	9.319
contig-100_63.9	10.379
contig-100_63.10	9.562
contig-100_63.11	10.293
contig-100_63.12	8.083
contig-100_64.0	68.153
contig-100_64.1	64.132
contig-100_64.2	66.009
contig-100_64.3	65.168
contig-100_64.4	70.923
contig-100_64.5	68.109
contig-100_64.6	68.043
contig-100_64.7	63.828
contig-100_64.8	64.534
contig-100_64.9	67.423
contig-100_64.10	69.993
contig-100_64.11	68.883
contig-100_64.12	62.825
contig-100_65.0	68.427
contig-100_65.1	69.657
contig-100_65.2	64.153
contig-100_65.3	65.425
contig-100_65.4	66.941
contig-100_65.5	65.215
contig-100_65.6	63.878
contig-100_65.7	65.565
contig-100_65.8	67.558
contig-100_65.9	67.131
contig-100_65.10	69.094
contig-100_65.11	64.201
contig-100_66.0	27.074
contig-100_66.1	26.856
contig-100_66.2	26.098
contig-100_66.3	27.364
contig-100_66.4	28.190
contig-100_66.5	23.896
contig-100_66.6	25.030
contig-100_66.7	26.911
contig-100_66.8	27.193
contig-100_66.9	27.070
contig-100_66.10	25.854
contig-100_66.11	27.385
contig-100_67.0	16.117
contig-100_67.1	17.359
contig-100_67.2	17.087
contig-100_67.3	17.941
contig-100_67.4	17.908
contig-100_67.5	16.177
contig-100_67.6	16.515
contig-100_67.7	15.616
contig-100_67.8	17.786
contig-100_67.9	16.305
contig-100_67.10	15.584
contig-100_67.11	16.596
contig-100_68.0	8.597
contig-100_68.1	9.502
contig-100_68.2	8.836
contig-100_68.3	8.873
contig-100_68.4	10.419
contig-100_68.5	9.626
contig-100_68.6	10.664
contig-100_68.7	10.721
contig-100_68.8	10.809
contig-100_68.9	8.648
contig-100_68.10	10.802
contig-100_68.11	9.497
contig-100_69.0	26.612
contig-100_69.1	25.343
contig-100_69.2	24.327
contig-100_69.3	27.214
contig-100_69.4	25.973
contig-100_69.5	25.153
contig-100_69.6	25.121
contig-100_69.7	26.217
contig-100_69.8	26.416
contig-100_69.9	25.571
contig-100_69.10	25.389
contig-100_69.11	25.079
contig-100_70.0	25.100
contig-100_70.1	27.640
contig-100_70.2	25.231
contig-100_70.3	24.606
contig-100_70.4	24.771
contig-100_70.5	24.619
contig-100_70.6	25.798
contig-100_70.7	26.083
contig-100_70.8	27.050
contig-100_70.9	26.456
contig-100_70.10	24.940
contig-100_70.11	24.857
contig-100_71.0	127.471
contig-100_71.1	129.382
contig-100_71.2	131.687
contig-100_71.3	133.093
contig-100_71.4	130.599
contig-100_71.5	131.476
contig-100_71.6	132.019
contig-100_71.7	128.974
contig-100_71.8	134.271
contig-100_71.9	133.058
contig-100_71.10	131.717
contig-100_71.11	129.918
contig-100_72.0	9.871
contig-100_72.1	9.693
contig-100_72.2	10.319
contig-100_72.3	10.394
contig-100_72.4	9.457
contig-100_72.5	8.908
contig-100_72.6	10.159
contig-100_72.7	10.320
contig-100_72.8	10.084
contig-100_72.9	9.113
contig-100_72.10	9.836
contig-100_72.11	9.981
contig-100_73.0	26.692
contig-100_73.1	27.712
contig-100_73.2	25.866
contig-100_73.3	26.064
contig-100_73.4	25.559
contig-100_73.5	26.144
contig-100_73.6	26.913
contig-100_73.7	25.178
contig-100_73.8	26.643
contig-100_73.9	25.979
contig-100_73.10	26.388
contig-100_73.11	25.174
contig-100_74.0	130.975
contig-100_74.1	132.348
contig-100_74.2	132.169
contig-100_74.3	128.630
contig-100_74.4	132.547
contig-100_74.5	125.316
contig-100_74.6	128.407
contig-100_74.7	131.419
contig-100_74.8	131.030
contig-100_74.9	134.627
contig-100_74.10	127.560
contig-100_74.11	132.163
contig-100_75.0	15.832
contig-100_75.1	15.252
contig-100_75.2	16.360
contig-100_75.3	15.096
contig-100_75.4	16.717
contig-100_75.5	15.675
contig-100_75.6	17.070
contig-100_75.7	18.222
contig-100_75.8	16.477
contig-100_75.9	17.000
contig-100_75.10	15.760
contig-100_76.0	27.337
contig-100_76.1	25.071
contig-100_76.2	25.622
contig-100_76.3	26.941
contig-100_76.4	26.840
contig-100_76.5	27.803
contig-100_76.6	26.733
contig-100_76.7	26.354
contig-100_76.8	23.891
contig-100_76.9	25.803
contig-100_76.10	26.148
contig-100_77.0	25.366
contig-100_77.1	27.513
contig-100_77.2	24.050
contig-100_77.3	26.219
contig-100_77.4	26.878
contig-100_77.5	23.722
contig-100_77.6	25.985
contig-100_77.7	26.900
contig-100_77.8	26.320
contig-100_77.9	27.180
contig-100_77.10	26.127
contig-100_78.0	17.075
contig-100_78.1	17.550
contig-100_78.2	16.597
contig-100_78.3	16.977
contig-100_78.4	16.773
contig-100_78.5	15.806
contig-100_78.6	16.906
contig-100_78.7	16.021
contig-100_78.8	16.922
contig-100_78.9	16.894
contig-100_78.10	16.905
contig-100_79.0	67.377
contig-100_79.1	66.156
contig-100_79.2	64.238
contig-100_79.3	67.036
contig-100_79.4	69.257
contig-100_79.5	65.756
contig-100_79.6	65.080
contig-100_79.7	64.759
contig-100_79.8	66.863
contig-100_79.9	68.928
contig-100_79.10	66.325
contig-100_80.0	16.842
contig-100_80.1	17.069
contig-100_80.2	17.690
contig-100_80.3	14.818
contig-100_80.4	16.657
contig-100_80.5	17.246
contig-100_80.6	18.094
contig-100_80.7	16.272
contig-100_80.8	17.808
contig-100_80.9	17.109
contig-100_80.10	17.622
contig-100_81.0	128.816
contig-100_81.1	129.686
contig-100_81.2	131.346
contig-100_81.3	131.246
contig-100_81.4	130.803
contig-100_81.5	131.573
contig-100_81.6	134.152
contig-100_81.7	135.643
contig-100_81.8	127.686
contig-100_81.9	127.756
contig-100_81.10	128.648
contig-100_82.0	10.607
contig-100_82.1	9.642
contig-100_82.2	10.013
contig-100_82.3	10.350
contig-100_82.4	9.518
contig-100_82.5	10.059
contig-100_82.6	11.298
contig-100_82.7	9.842
contig-100_82.8	9.749
contig-100_82.9	9.571
contig-100_82.10	9.307
contig-100_83.0	90.570
contig-100_83.1	95.366
contig-100_83.2	97.551
contig-100_83.3	98.520
contig-100_83.4	98.375
contig-100_83.5	96.053
contig-100_83.6	98.362
contig-100_83.7	95.546
contig-100_83.8	95.639
contig-100_83.9	94.714
contig-100_83.10	89.639
contig-100_84.0	17.260
contig-100_84.1	17.383
contig-100_84.2	17.043
contig-100_84.3	17.596
contig-100_84.4	16.261
contig-100_84.5	16.701
contig-100_84.6	18.212
contig-100_84.7	17.265
contig-100_84.8	15.605
contig-100_84.9	16.127
contig-100_84.10	16.840
contig-100_85.0	11.551
contig-100_85.1	11.864
contig-100_85.2	11.516
contig-100_85.3	12.556
contig-100_85.4	10.778
contig-100_85.5	11.818
contig-100_85.6	11.926
contig-100_85.7	12.702
contig-100_85.8	12.102
contig-100_85.9	12.350
contig-100_85.10	12.789
contig-100_86.0	166.094
contig-100_86.1	167.639
contig-100_86.2	166.610
contig-100_86.3	166.502
contig-100_86.4	171.806
contig-100_86.5	167.055
contig-100_86.6	169.956
contig-100_86.7	168.966
contig-100_86.8	168.055
contig-100_86.9	173.193
contig-100_86.10	166.118
contig-100_87.0	16.924
contig-100_87.1	17.185
contig-100_87.2	18.062
contig-100_87.3	16.091
contig-100_87.4	16.672
contig-100_87.5	17.250
contig-100_87.6	17.566
contig-100_87.7	17.695
contig-100_87.8	16.485
contig-100_87.9	16.314
contig-100_87.10	18.085
contig-100_88.0	15.077
contig-100_88.1	16.735
contig-100_88.2	16.727
contig-100_88.3	16.131
contig-100_88.4	16.734
contig-100_88.5	17.913
contig-100_88.6	19.337
contig-100_88.7	17.460
contig-100_88.8	16.473
contig-100_88.9	16.302
contig-100_89.0	174.557
contig-100_89.1	171.353
contig-100_89.2	167.083
contig-100_89.3	168.769
contig-100_89.4	170.513
contig-100_89.5	164.678
contig-100_89.6	166.814
contig-100_89.7	167.456
contig-100_89.8	169.426
contig-100_89.9	165.126
contig-100_90.0	8.014
contig-100_90.1	9.312
contig-100_90.2	7.824
contig-100_90.3	9.256
contig-100_90.4	8.951
contig-100_90.5	9.319
contig-100_90.6	8.903
contig-100_90.7	9.758
contig-100_90.8	10.079
contig-100_90.9	9.850
contig-100_91.0	26.637
contig-100_91.1	27.380
contig-100_91.2	25.585
contig-100_91.3	26.041
contig-100_91.4	26.249
contig-100_91.5	25.745
contig-100_91.6	25.851
contig-100_91.7	25.281
contig-100_91.8	27.404
contig-100_91.9	26.320
contig-100_92.0	25.500
contig-100_92.1	25.774
contig-100_92.2	26.034
contig-100_92.3	25.089
contig-100_92.4	25.827
contig-100_92.5	24.961
contig-100_92.6	27.603
contig-100_92.7	25.663
contig-100_92.8	27.222
contig-100_92.9	25.440
contig-100_93.0	67.110
contig-100_93.1	64.169
contig-100_93.2	69.812
contig-100_93.3	66.127
contig-100_93.4	62.969
contig-100_93.5	64.719
contig-100_93.6	65.619
contig-100_93.7	65.900
contig-100_93.8	69.844
contig-100_93.9	64.916
contig-100_94.0	15.011
contig-100_94.1	16.198
contig-100_94.2	16.130
contig-100_94.3	17.238
contig-100_94.4	16.817
contig-100_94.5	15.274
contig-100_94.6	16.089
contig-100_94.7	16.253
contig-100_94.8	16.468
contig-100_94.9	16.090
contig-100_95.0	15.186
contig-100_95.1	15.957
contig-100_95.2	18.319
contig-100_95.3	16.679
contig-100_95.4	15.250
contig-100_95.5	16.812
contig-100_95.6	17.600
contig-100_95.7	16.175
contig-100_95.8	17.366
contig-100_95.9	14.728
contig-100_96.0	28.086
contig-100_96.1	26.186
contig-100_96.2	24.747
contig-100_96.3	25.054
contig-100_96.4	24.062
contig-100_96.5	24.951
contig-100_96.6	26.475
contig-100_96.7	26.990
contig-100_96.8	24.781
contig-100_96.9	27.223
contig-100_97.0	9.613
contig-100_97.1	10.172
contig-100_97.2	9.440
contig-100_97.3	9.265
contig-100_97.4	9.191
contig-100_97.5	10.296
contig-100_97.6	9.720
contig-100_97.7	9.319
contig-100_97.8	9.652
contig-100_97.9	10.015
contig-100_98.0	23.530
contig-100_98.1	22.914
contig-100_98.2	25.142
contig-100_98.3	25.167
contig-100_98.4	24.659
contig-100_98.5	24.402
contig-100_98.6	23.525
contig-100_98.7	22.849
contig-100_98.8	25.708
contig-100_98.9	24.811
contig-100_99.0	11.473
contig-100_99.1	12.240
contig-100_99.2	10.934
contig-100_99.3	12.225
contig-100_99.4	11.922
contig-100_99.5	12.384
contig-100_99.6	11.659
contig-100_99.7	12.071
contig-100_99.8	12.921
contig-100_99.9	11.218
contig-100_100.0	129.236
contig-100_100.1	129.173
contig-100_100.2	127.408
contig-100_100.3	128.091
contig-100_100.4	128.060
contig-100_100.5	129.653
contig-100_100.6	129.742
contig-100_100.7	131.449
contig-100_100.8	127.688
contig-100_100.9	129.259
contig-100_101.0	173.697
contig-100_101.1	164.797
contig-100_101.2	168.212
contig-100_101.3	169.064
contig-100_101.4	167.639
contig-100_101.5	172.825
contig-100_101.6	170.449
contig-100_101.7	170.113
contig-100_101.8	169.615
contig-100_101.9	167.401
contig-100_102.0	9.029
contig-100_102.1	8.943
contig-100_102.2	9.758
contig-100_102.3	9.526
contig-100_102.4	9.993
contig-100_102.5	9.263
contig-100_102.6	8.954
contig-100_102.7	9.686
contig-100_102.8	9.640
contig-100_102.9	8.910
contig-100_103.0	66.093
contig-100_103.1	70.381
contig-100_103.2	62.427
contig-100_103.3	70.034
contig-100_103.4	69.903
contig-100_103.5	68.340
contig-100_103.6	67.369
contig-100_103.7	68.132
contig-100_103.8	62.996
contig-100_103.9	66.185
contig-100_104.0	129.302
contig-100_104.1	131.918
contig-100_104.2	131.299
contig-100_104.3	129.353
contig-100_104.4	131.680
contig-100_104.5	129.656
contig-100_104.6	132.024
contig-100_104.7	128.834
contig-100_104.8	132.049
contig-100_104.9	132.824
contig-100_105.0	15.263
contig-100_105.1	16.852
contig-100_105.2	16.996
contig-100_105.3	16.289
contig-100_105.4	16.011
contig-100_105.5	17.072
contig-100_105.6	16.582
contig-100_105.7	15.609
contig-100_105.8	16.639
contig-100_106.0	9.684
contig-100_106.1	8.857
contig-100_106.2	8.215
contig-100_106.3	9.726
contig-100_106.4	8.807
contig-100_106.5	9.709
contig-100_106.6	9.015
contig-100_106.7	9.003
contig-100_106.8	9.802
contig-100_107.0	68.599
contig-100_107.1	67.682
contig-100_107.2	69.083
contig-100_107.3	70.342
contig-100_107.4	66.986
contig-100_107.5	66.698
contig-100_107.6	69.853
contig-100_107.7	67.859
contig-100_107.8	69.883
contig-100_108.0	10.811
contig-100_108.1	12.495
contig-100_108.2	13.008
contig-100_108.3	12.778
contig-100_108.4	11.779
contig-100_108.5	12.077
contig-100_108.6	11.741
contig-100_108.7	11.593
contig-100_108.8	10.999
contig-100_109.0	170.465
contig-100_109.1	172.041
