contig	cov_mean_sample_metaspades_perc100_sorted
NODE_9504_length_1470_cov_1.940636.0	2.712
NODE_9505_length_1470_cov_1.582332.0	2.378
NODE_9506_length_1470_cov_1.550530.0	2.358
NODE_9507_length_1470_cov_1.522968.0	2.197
NODE_9508_length_1469_cov_3.276521.0	4.571
NODE_9509_length_1469_cov_2.420085.0	3.395
NODE_9510_length_1469_cov_2.084866.0	3.054
NODE_9511_length_1469_cov_1.265912.0	2.036
NODE_9512_length_1468_cov_30.250531.0	34.411
NODE_9513_length_1468_cov_2.588110.0	3.397
NODE_9514_length_1468_cov_2.286624.0	3.233
NODE_9515_length_1468_cov_1.984430.0	2.717
NODE_9516_length_1468_cov_1.927813.0	2.716
NODE_9517_length_1468_cov_1.754423.0	2.378
NODE_9518_length_1468_cov_1.590234.0	2.381
NODE_9519_length_1467_cov_2.577195.0	3.574
NODE_9520_length_1467_cov_2.373938.0	3.395
NODE_9521_length_1467_cov_1.839943.0	2.550
NODE_9522_length_1467_cov_1.562323.0	2.042
NODE_9523_length_1466_cov_3.625797.0	4.751
NODE_9524_length_1466_cov_3.000000.0	3.900
NODE_9525_length_1466_cov_2.255847.0	3.232
NODE_9526_length_1466_cov_1.982282.0	2.887
NODE_9527_length_1466_cov_1.807229.0	2.553
NODE_9528_length_1466_cov_1.610914.0	2.370
NODE_9529_length_1466_cov_1.579731.0	2.209
NODE_9530_length_1466_cov_1.563430.0	2.042
NODE_9531_length_1466_cov_1.541460.0	2.375
NODE_9532_length_1466_cov_1.496102.0	2.044
NODE_9533_length_1466_cov_1.468462.0	2.383
NODE_9534_length_1465_cov_2.356738.0	3.062
NODE_9535_length_1465_cov_2.214894.0	3.388
NODE_9536_length_1465_cov_1.942553.0	2.537
NODE_9537_length_1465_cov_1.405674.0	1.874
NODE_9538_length_1464_cov_2.668559.0	3.411
NODE_9539_length_1464_cov_2.634493.0	3.232
NODE_9540_length_1464_cov_2.480483.0	3.730
NODE_9541_length_1464_cov_2.338538.0	3.405
NODE_9542_length_1464_cov_2.139106.0	2.898
NODE_9543_length_1464_cov_2.051810.0	2.723
NODE_9544_length_1464_cov_1.867991.0	2.723
NODE_9545_length_1464_cov_1.782825.0	2.716
NODE_9546_length_1464_cov_1.622427.0	2.551
NODE_9547_length_1463_cov_3.170455.0	2.388
NODE_9548_length_1463_cov_2.764205.0	3.573
NODE_9549_length_1463_cov_2.293324.0	3.055
NODE_9550_length_1463_cov_2.210938.0	2.896
NODE_9551_length_1463_cov_2.205966.0	3.918
NODE_9552_length_1463_cov_1.929688.0	2.730
NODE_9553_length_1463_cov_1.713068.0	2.558
NODE_9554_length_1462_cov_607.439943.0	691.503
NODE_9555_length_1462_cov_2.260128.0	2.542
NODE_9556_length_1462_cov_2.189765.0	2.897
NODE_9557_length_1462_cov_1.854300.0	2.709
NODE_9558_length_1462_cov_1.714996.0	2.384
NODE_9559_length_1462_cov_1.641791.0	2.558
NODE_9560_length_1462_cov_1.258706.0	1.875
NODE_9561_length_1461_cov_3.355619.0	4.774
NODE_9562_length_1461_cov_2.571835.0	3.246
NODE_9563_length_1461_cov_1.865576.0	2.719
NODE_9564_length_1461_cov_1.704125.0	2.214
NODE_9565_length_1461_cov_1.603129.0	2.379
NODE_9566_length_1460_cov_3.083986.0	4.101
NODE_9567_length_1460_cov_2.869751.0	4.087
NODE_9568_length_1460_cov_2.318861.0	3.073
NODE_9569_length_1460_cov_2.128114.0	2.896
NODE_9570_length_1460_cov_1.940214.0	2.722
NODE_9571_length_1460_cov_1.841993.0	2.735
NODE_9572_length_1460_cov_1.419217.0	1.882
NODE_9573_length_1459_cov_2.242165.0	3.059
NODE_9574_length_1459_cov_2.202991.0	2.899
NODE_9575_length_1459_cov_2.183048.0	3.239
NODE_9576_length_1459_cov_1.401709.0	2.047
NODE_9577_length_1459_cov_1.162393.0	1.527
NODE_9578_length_1458_cov_22.764790.0	26.454
NODE_9579_length_1458_cov_3.269423.0	3.934
NODE_9580_length_1458_cov_2.766928.0	3.590
NODE_9581_length_1458_cov_2.726301.0	3.772
NODE_9582_length_1458_cov_2.565217.0	3.251
NODE_9583_length_1458_cov_2.514612.0	3.382
NODE_9584_length_1458_cov_2.367071.0	3.243
NODE_9585_length_1458_cov_2.315752.0	2.905
NODE_9586_length_1458_cov_2.171062.0	2.902
NODE_9587_length_1458_cov_2.143977.0	3.225
NODE_9588_length_1458_cov_2.124733.0	2.728
NODE_9589_length_1458_cov_1.924448.0	2.739
NODE_9590_length_1458_cov_1.848182.0	2.892
NODE_9591_length_1458_cov_1.771917.0	2.381
NODE_9592_length_1458_cov_1.649323.0	2.383
NODE_9593_length_1457_cov_2.549929.0	3.080
NODE_9594_length_1457_cov_2.509986.0	3.583
NODE_9595_length_1457_cov_2.319544.0	3.249
NODE_9596_length_1457_cov_2.201141.0	3.075
NODE_9597_length_1457_cov_2.112696.0	2.736
NODE_9598_length_1457_cov_1.637660.0	2.218
NODE_9599_length_1457_cov_1.094151.0	1.702
NODE_9600_length_1456_cov_2.850821.0	3.427
NODE_9601_length_1456_cov_2.461099.0	3.588
NODE_9602_length_1456_cov_2.430407.0	3.418
NODE_9603_length_1456_cov_2.159886.0	3.076
NODE_9604_length_1456_cov_1.909350.0	2.741
NODE_9605_length_1456_cov_1.755175.0	2.564
NODE_9606_length_1455_cov_2.818571.0	3.767
NODE_9607_length_1455_cov_2.702143.0	3.571
NODE_9608_length_1455_cov_2.257143.0	3.087
NODE_9609_length_1455_cov_2.022857.0	2.744
NODE_9610_length_1455_cov_1.915714.0	2.566
NODE_9611_length_1455_cov_1.907857.0	2.567
NODE_9612_length_1455_cov_1.837857.0	2.396
NODE_9613_length_1455_cov_1.690000.0	2.559
NODE_9614_length_1455_cov_1.428571.0	2.053
NODE_9615_length_1455_cov_1.285000.0	2.055
NODE_9616_length_1454_cov_16.667620.0	17.409
NODE_9617_length_1454_cov_2.398142.0	3.242
NODE_9618_length_1454_cov_2.258041.0	2.898
NODE_9619_length_1454_cov_2.234453.0	3.251
NODE_9620_length_1454_cov_1.887062.0	2.892
NODE_9621_length_1454_cov_1.751966.0	2.737
NODE_9622_length_1453_cov_2.150930.0	3.083
NODE_9623_length_1453_cov_1.907725.0	2.573
NODE_9624_length_1453_cov_1.684549.0	2.573
NODE_9625_length_1453_cov_1.537911.0	2.064
NODE_9626_length_1453_cov_1.361230.0	2.054
NODE_9627_length_1452_cov_3.675018.0	4.802
NODE_9628_length_1452_cov_2.580530.0	3.590
NODE_9629_length_1452_cov_2.088762.0	2.573
NODE_9630_length_1452_cov_2.050823.0	2.918
NODE_9631_length_1451_cov_2.932665.0	3.953
NODE_9632_length_1451_cov_2.093123.0	2.925
NODE_9633_length_1451_cov_1.747851.0	2.576
NODE_9634_length_1451_cov_1.729226.0	2.398
NODE_9635_length_1451_cov_1.372493.0	2.057
NODE_9636_length_1450_cov_8123.321864.0	10588.596
NODE_9637_length_1450_cov_2.339785.0	3.259
NODE_9638_length_1450_cov_1.901792.0	2.925
NODE_9639_length_1450_cov_1.640860.0	2.575
NODE_9640_length_1450_cov_1.337634.0	1.888
NODE_9641_length_1449_cov_21.305595.0	24.705
NODE_9642_length_1449_cov_8.755380.0	9.795
NODE_9643_length_1449_cov_5.170014.0	3.252
NODE_9644_length_1449_cov_2.184362.0	3.095
NODE_9645_length_1449_cov_1.657819.0	2.411
NODE_9646_length_1449_cov_1.394548.0	2.050
NODE_9647_length_1449_cov_1.384505.0	2.064
NODE_9648_length_1448_cov_2.610912.0	3.434
NODE_9649_length_1448_cov_2.144293.0	3.086
NODE_9650_length_1448_cov_2.118449.0	2.756
NODE_9651_length_1448_cov_1.826992.0	2.756
NODE_9652_length_1448_cov_1.826274.0	2.586
NODE_9653_length_1448_cov_1.808327.0	2.406
NODE_9654_length_1448_cov_1.567839.0	2.240
NODE_9655_length_1448_cov_1.518306.0	2.242
NODE_9656_length_1448_cov_1.512563.0	2.398
NODE_9657_length_1447_cov_2.729167.0	3.274
NODE_9658_length_1447_cov_2.640086.0	3.618
NODE_9659_length_1447_cov_2.272989.0	3.274
NODE_9660_length_1447_cov_2.264368.0	2.931
NODE_9661_length_1447_cov_1.971983.0	2.580
NODE_9662_length_1447_cov_1.852730.0	2.411
NODE_9663_length_1447_cov_1.688218.0	2.763
NODE_9664_length_1447_cov_1.671695.0	2.416
NODE_9665_length_1447_cov_1.668103.0	2.240
NODE_9666_length_1447_cov_1.477011.0	2.068
NODE_9667_length_1446_cov_13.145938.0	16.478
NODE_9668_length_1446_cov_3.828900.0	5.176
NODE_9669_length_1446_cov_2.705248.0	3.447
NODE_9670_length_1446_cov_2.155284.0	2.914
NODE_9671_length_1446_cov_1.792236.0	2.584
NODE_9672_length_1446_cov_1.577283.0	2.238
NODE_9673_length_1445_cov_2.291367.0	3.259
NODE_9674_length_1445_cov_2.219424.0	2.932
NODE_9675_length_1445_cov_2.190647.0	3.273
NODE_9676_length_1445_cov_2.051799.0	2.932
NODE_9677_length_1445_cov_1.943165.0	2.583
NODE_9678_length_1445_cov_1.689209.0	2.413
NODE_9679_length_1445_cov_1.512950.0	2.583
NODE_9680_length_1445_cov_1.197122.0	1.727
NODE_9681_length_1444_cov_2.030238.0	2.588
NODE_9682_length_1444_cov_1.993521.0	2.754
NODE_9683_length_1444_cov_1.920806.0	2.591
NODE_9684_length_1444_cov_1.892009.0	2.591
NODE_9685_length_1444_cov_1.891289.0	2.764
NODE_9686_length_1444_cov_1.840893.0	2.934
NODE_9687_length_1444_cov_1.812815.0	2.232
NODE_9688_length_1443_cov_2.503602.0	3.456
NODE_9689_length_1443_cov_2.492075.0	3.453
NODE_9690_length_1443_cov_2.445965.0	3.268
NODE_9691_length_1443_cov_2.069885.0	2.932
NODE_9692_length_1443_cov_1.890490.0	2.764
NODE_9693_length_1443_cov_1.757205.0	2.586
NODE_9694_length_1443_cov_1.417147.0	1.904
NODE_9695_length_1442_cov_3.578226.0	4.842
NODE_9696_length_1442_cov_2.439798.0	3.285
NODE_9697_length_1442_cov_2.406633.0	3.287
NODE_9698_length_1442_cov_2.366979.0	3.284
NODE_9699_length_1442_cov_2.101658.0	2.768
NODE_9700_length_1442_cov_2.051911.0	2.940
NODE_9701_length_1442_cov_2.036049.0	2.770
NODE_9702_length_1442_cov_1.888969.0	2.423
NODE_9703_length_1442_cov_1.710887.0	2.592
NODE_9704_length_1442_cov_1.671954.0	2.423
NODE_9705_length_1442_cov_1.663302.0	2.074
NODE_9706_length_1442_cov_1.465032.0	2.250
NODE_9707_length_1441_cov_2.745310.0	3.287
NODE_9708_length_1441_cov_2.592352.0	3.982
NODE_9709_length_1441_cov_2.489899.0	3.287
NODE_9710_length_1441_cov_2.386724.0	2.942
NODE_9711_length_1441_cov_2.304473.0	3.285
NODE_9712_length_1441_cov_2.217893.0	2.940
NODE_9713_length_1441_cov_2.066378.0	2.770
NODE_9714_length_1441_cov_2.033189.0	3.114
NODE_9715_length_1441_cov_1.868687.0	2.593
NODE_9716_length_1441_cov_1.563492.0	2.051
NODE_9717_length_1440_cov_1509.643321.0	1481.572
NODE_9718_length_1440_cov_2.744404.0	3.638
NODE_9719_length_1440_cov_2.210830.0	2.947
NODE_9720_length_1440_cov_1.946570.0	2.768
NODE_9721_length_1440_cov_1.589170.0	2.392
NODE_9722_length_1440_cov_1.358845.0	1.731
NODE_9723_length_1439_cov_2.703035.0	3.631
NODE_9724_length_1439_cov_2.623555.0	3.464
NODE_9725_length_1439_cov_2.614884.0	3.438
NODE_9726_length_1439_cov_2.455925.0	3.281
NODE_9727_length_1439_cov_2.281792.0	3.122
NODE_9728_length_1439_cov_2.111272.0	2.769
NODE_9729_length_1439_cov_1.625000.0	2.760
NODE_9730_length_1439_cov_1.571532.0	2.600
NODE_9731_length_1438_cov_8.287780.0	10.017
NODE_9732_length_1438_cov_3.716558.0	5.007
NODE_9733_length_1438_cov_2.493854.0	3.806
NODE_9734_length_1438_cov_2.083153.0	2.944
NODE_9735_length_1437_cov_2.725760.0	3.634
NODE_9736_length_1437_cov_2.107815.0	2.773
NODE_9737_length_1437_cov_2.101302.0	2.598
NODE_9738_length_1437_cov_2.045586.0	3.126
NODE_9739_length_1437_cov_1.882055.0	2.773
NODE_9740_length_1437_cov_1.870478.0	2.415
NODE_9741_length_1437_cov_1.657019.0	2.601
NODE_9742_length_1436_cov_2.952209.0	3.809
NODE_9743_length_1436_cov_2.553946.0	3.989
NODE_9744_length_1436_cov_1.929037.0	2.597
NODE_9745_length_1436_cov_1.856626.0	2.419
NODE_9746_length_1436_cov_1.832730.0	2.422
NODE_9747_length_1436_cov_1.708907.0	2.432
NODE_9748_length_1436_cov_1.586531.0	2.409
NODE_9749_length_1436_cov_1.580739.0	2.432
NODE_9750_length_1436_cov_1.265749.0	1.910
NODE_9751_length_1435_cov_2.001449.0	2.776
NODE_9752_length_1435_cov_1.084783.0	1.554
NODE_9753_length_1434_cov_9.870196.0	11.744
NODE_9754_length_1434_cov_2.779550.0	3.825
NODE_9755_length_1434_cov_2.651197.0	3.463
NODE_9756_length_1434_cov_2.414068.0	3.306
NODE_9757_length_1434_cov_2.318347.0	3.123
NODE_9758_length_1434_cov_1.824511.0	2.425
NODE_9759_length_1434_cov_1.679478.0	2.437
NODE_9760_length_1434_cov_1.669326.0	2.606
NODE_9761_length_1434_cov_1.591733.0	2.085
NODE_9762_length_1434_cov_1.485859.0	2.063
NODE_9763_length_1434_cov_1.126178.0	1.556
NODE_9764_length_1433_cov_1.980406.0	2.953
NODE_9765_length_1433_cov_1.763425.0	2.609
NODE_9766_length_1433_cov_1.472424.0	2.090
NODE_9767_length_1432_cov_521.255628.0	593.369
NODE_9768_length_1432_cov_2.021786.0	2.786
NODE_9769_length_1432_cov_1.536674.0	2.078
NODE_9770_length_1431_cov_7.420058.0	5.200
NODE_9771_length_1431_cov_2.412791.0	3.312
NODE_9772_length_1431_cov_2.376453.0	3.124
NODE_9773_length_1431_cov_1.888081.0	2.781
NODE_9774_length_1430_cov_2.584000.0	3.488
NODE_9775_length_1430_cov_2.150545.0	2.780
NODE_9776_length_1430_cov_1.811636.0	2.443
NODE_9777_length_1429_cov_23.459971.0	26.918
NODE_9778_length_1429_cov_2.674672.0	3.661
NODE_9779_length_1429_cov_2.222707.0	2.968
NODE_9780_length_1429_cov_1.527656.0	2.613
NODE_9781_length_1428_cov_3.400583.0	4.433
NODE_9782_length_1428_cov_2.244720.0	2.968
NODE_9783_length_1428_cov_2.203205.0	3.140
NODE_9784_length_1428_cov_2.174800.0	2.621
NODE_9785_length_1428_cov_2.093227.0	2.969
NODE_9786_length_1428_cov_2.062637.0	3.144
NODE_9787_length_1428_cov_2.047342.0	2.789
NODE_9788_length_1428_cov_2.038602.0	3.295
NODE_9789_length_1428_cov_1.892935.0	2.961
NODE_9790_length_1428_cov_1.793882.0	2.613
NODE_9791_length_1428_cov_1.668609.0	2.620
NODE_9792_length_1427_cov_2.475948.0	3.308
NODE_9793_length_1427_cov_2.318513.0	3.147
NODE_9794_length_1427_cov_2.102770.0	3.136
NODE_9795_length_1427_cov_1.795918.0	2.621
NODE_9796_length_1427_cov_1.687318.0	2.451
NODE_9797_length_1427_cov_1.443149.0	2.085
NODE_9798_length_1426_cov_2.263311.0	3.140
NODE_9799_length_1426_cov_2.016047.0	2.797
NODE_9800_length_1426_cov_1.800875.0	2.419
NODE_9801_length_1426_cov_1.729395.0	2.619
NODE_9802_length_1426_cov_1.539752.0	2.096
NODE_9803_length_1426_cov_1.247994.0	1.924
NODE_9804_length_1425_cov_17.637956.0	68.781
NODE_9805_length_1425_cov_4.972993.0	6.284
NODE_9806_length_1425_cov_2.935766.0	3.503
NODE_9807_length_1425_cov_2.679562.0	3.664
NODE_9808_length_1425_cov_1.877372.0	2.443
NODE_9809_length_1425_cov_1.726277.0	2.618
NODE_9810_length_1425_cov_1.723358.0	2.625
NODE_9811_length_1425_cov_1.576642.0	2.279
NODE_9812_length_1425_cov_1.499270.0	2.099
NODE_9813_length_1425_cov_1.315328.0	2.096
NODE_9814_length_1424_cov_2.162162.0	2.973
NODE_9815_length_1424_cov_1.922571.0	2.445
NODE_9816_length_1424_cov_1.835646.0	2.277
NODE_9817_length_1424_cov_1.709277.0	2.278
NODE_9818_length_1424_cov_1.674215.0	2.438
NODE_9819_length_1423_cov_12.080409.0	12.885
NODE_9820_length_1423_cov_2.418860.0	3.148
NODE_9821_length_1423_cov_2.034357.0	2.283
NODE_9822_length_1423_cov_1.863304.0	2.613
NODE_9823_length_1423_cov_1.668129.0	2.452
NODE_9824_length_1422_cov_2.449159.0	3.309
NODE_9825_length_1422_cov_2.148500.0	2.800
NODE_9826_length_1422_cov_2.115582.0	3.846
NODE_9827_length_1422_cov_2.063643.0	2.804
NODE_9828_length_1422_cov_2.049012.0	2.972
NODE_9829_length_1422_cov_1.840527.0	2.633
NODE_9830_length_1422_cov_1.784931.0	2.439
NODE_9831_length_1422_cov_1.757864.0	2.456
NODE_9832_length_1422_cov_1.728603.0	2.457
NODE_9833_length_1422_cov_1.648135.0	2.284
NODE_9834_length_1421_cov_51.002928.0	57.378
NODE_9835_length_1421_cov_4.633236.0	5.230
NODE_9836_length_1421_cov_2.594436.0	3.475
NODE_9837_length_1421_cov_2.352855.0	3.164
NODE_9838_length_1421_cov_2.208638.0	2.987
NODE_9839_length_1421_cov_2.161786.0	2.799
NODE_9840_length_1421_cov_1.935578.0	2.613
NODE_9841_length_1421_cov_1.837482.0	2.457
NODE_9842_length_1421_cov_1.418009.0	2.108
NODE_9843_length_1420_cov_2.420513.0	3.335
NODE_9844_length_1420_cov_2.404396.0	3.139
NODE_9845_length_1420_cov_2.262271.0	3.860
NODE_9846_length_1420_cov_1.518681.0	2.107
NODE_9847_length_1419_cov_295.591642.0	334.796
NODE_9848_length_1419_cov_20.368035.0	23.709
NODE_9849_length_1419_cov_2.909824.0	3.668
NODE_9850_length_1419_cov_2.542522.0	3.142
NODE_9851_length_1419_cov_2.142962.0	3.156
NODE_9852_length_1419_cov_1.627566.0	2.459
NODE_9853_length_1419_cov_1.530792.0	2.109
NODE_9854_length_1419_cov_1.219941.0	1.755
NODE_9855_length_1418_cov_2.637564.0	3.518
NODE_9856_length_1418_cov_1.921497.0	2.463
NODE_9857_length_1418_cov_1.834189.0	2.111
NODE_9858_length_1418_cov_1.765957.0	2.642
NODE_9859_length_1418_cov_1.765224.0	2.635
NODE_9860_length_1418_cov_1.659574.0	2.458
NODE_9861_length_1418_cov_1.566398.0	2.100
NODE_9862_length_1417_cov_2.865639.0	3.703
NODE_9863_length_1417_cov_2.835536.0	3.687
NODE_9864_length_1417_cov_2.570485.0	3.342
NODE_9865_length_1417_cov_2.207783.0	2.795
NODE_9866_length_1417_cov_2.110866.0	2.987
NODE_9867_length_1417_cov_1.963289.0	2.818
NODE_9868_length_1417_cov_1.748899.0	2.258
NODE_9869_length_1417_cov_1.743025.0	2.458
NODE_9870_length_1417_cov_1.666667.0	2.641
NODE_9871_length_1417_cov_1.630690.0	2.464
NODE_9872_length_1417_cov_1.464023.0	2.261
NODE_9873_length_1417_cov_1.320852.0	1.936
NODE_9874_length_1416_cov_16.828068.0	18.556
NODE_9875_length_1416_cov_15.780309.0	18.064
NODE_9876_length_1416_cov_3.214548.0	4.205
NODE_9877_length_1416_cov_2.322557.0	3.147
NODE_9878_length_1416_cov_2.293902.0	2.783
NODE_9879_length_1416_cov_2.054372.0	2.990
NODE_9880_length_1416_cov_1.786187.0	2.446
NODE_9881_length_1416_cov_1.584864.0	2.290
NODE_9882_length_1416_cov_1.388685.0	1.757
NODE_9883_length_1415_cov_4.797794.0	4.220
NODE_9884_length_1415_cov_2.394118.0	3.527
NODE_9885_length_1415_cov_1.895588.0	2.819
NODE_9886_length_1415_cov_1.828676.0	2.646
NODE_9887_length_1415_cov_1.730882.0	2.645
NODE_9888_length_1415_cov_1.683824.0	2.641
NODE_9889_length_1415_cov_1.493382.0	2.117
NODE_9890_length_1414_cov_1.985283.0	2.998
NODE_9891_length_1414_cov_1.952171.0	2.819
NODE_9892_length_1414_cov_1.951435.0	2.996
NODE_9893_length_1414_cov_1.760854.0	2.469
NODE_9894_length_1414_cov_1.752759.0	2.121
NODE_9895_length_1414_cov_1.593083.0	2.471
NODE_9896_length_1414_cov_1.420162.0	2.097
NODE_9897_length_1413_cov_2.703240.0	3.703
NODE_9898_length_1413_cov_2.147275.0	2.993
NODE_9899_length_1413_cov_2.134757.0	2.808
NODE_9900_length_1413_cov_2.099411.0	2.988
NODE_9901_length_1413_cov_1.935935.0	2.643
NODE_9902_length_1413_cov_1.679676.0	2.633
NODE_9903_length_1412_cov_2.665438.0	3.704
NODE_9904_length_1412_cov_2.085483.0	2.824
NODE_9905_length_1412_cov_2.053058.0	2.813
NODE_9906_length_1412_cov_1.977155.0	3.006
NODE_9907_length_1412_cov_1.972734.0	2.627
NODE_9908_length_1412_cov_1.915991.0	2.814
NODE_9909_length_1412_cov_1.847458.0	2.451
NODE_9910_length_1412_cov_1.554164.0	2.295
NODE_9911_length_1412_cov_1.546057.0	2.288
NODE_9912_length_1412_cov_1.525424.0	2.649
NODE_9913_length_1411_cov_1.994838.0	2.650
NODE_9914_length_1411_cov_1.615782.0	2.476
NODE_9915_length_1411_cov_1.415929.0	1.930
NODE_9916_length_1410_cov_12.542435.0	11.085
NODE_9917_length_1410_cov_8.645018.0	8.235
NODE_9918_length_1410_cov_3.528413.0	4.599
NODE_9919_length_1410_cov_3.107011.0	4.071
NODE_9920_length_1410_cov_2.850185.0	3.877
NODE_9921_length_1410_cov_2.053875.0	2.648
NODE_9922_length_1410_cov_1.966790.0	2.294
NODE_9923_length_1410_cov_1.824354.0	2.640
NODE_9924_length_1410_cov_1.804428.0	2.652
NODE_9925_length_1410_cov_1.700369.0	2.301
NODE_9926_length_1410_cov_1.223616.0	1.946
NODE_9927_length_1409_cov_2.262186.0	3.004
NODE_9928_length_1409_cov_1.987445.0	2.480
NODE_9929_length_1409_cov_1.906942.0	2.813
NODE_9930_length_1409_cov_1.776957.0	2.649
NODE_9931_length_1409_cov_1.530281.0	2.128
NODE_9932_length_1409_cov_1.132201.0	1.771
NODE_9933_length_1408_cov_1413.399113.0	1597.517
NODE_9934_length_1408_cov_2.821877.0	3.887
NODE_9935_length_1408_cov_2.568367.0	3.355
NODE_9936_length_1408_cov_2.339985.0	3.189
NODE_9937_length_1408_cov_2.150037.0	2.832
NODE_9938_length_1408_cov_2.115299.0	3.010
NODE_9939_length_1408_cov_2.039911.0	2.833
NODE_9940_length_1408_cov_1.762749.0	2.646
NODE_9941_length_1408_cov_1.532151.0	2.299
NODE_9942_length_1408_cov_1.402809.0	1.949
NODE_9943_length_1408_cov_1.219512.0	1.945
NODE_9944_length_1407_cov_2.610207.0	3.367
NODE_9945_length_1407_cov_2.303254.0	3.013
NODE_9946_length_1407_cov_2.054734.0	2.834
NODE_9947_length_1407_cov_1.772929.0	2.472
NODE_9948_length_1407_cov_1.679734.0	2.479
NODE_9949_length_1407_cov_1.641272.0	2.635
NODE_9950_length_1407_cov_1.538462.0	2.287
NODE_9951_length_1407_cov_1.508876.0	2.304
NODE_9952_length_1406_cov_3.364915.0	4.434
NODE_9953_length_1406_cov_2.869726.0	3.711
NODE_9954_length_1406_cov_2.276092.0	3.186
NODE_9955_length_1406_cov_2.059956.0	2.834
NODE_9956_length_1406_cov_1.333087.0	1.775
NODE_9957_length_1405_cov_6.025185.0	8.318
NODE_9958_length_1405_cov_2.107407.0	3.000
NODE_9959_length_1405_cov_2.002963.0	2.838
NODE_9960_length_1405_cov_1.906667.0	2.665
NODE_9961_length_1405_cov_1.685185.0	2.309
NODE_9962_length_1405_cov_1.637037.0	2.127
NODE_9963_length_1405_cov_1.548889.0	2.121
NODE_9964_length_1405_cov_1.328889.0	2.129
NODE_9965_length_1405_cov_1.239259.0	1.764
NODE_9966_length_1404_cov_22.402520.0	25.246
NODE_9967_length_1404_cov_3.461082.0	4.613
NODE_9968_length_1404_cov_2.486286.0	3.370
NODE_9969_length_1404_cov_2.197924.0	3.012
NODE_9970_length_1404_cov_1.877687.0	2.839
NODE_9971_length_1404_cov_1.815419.0	2.311
NODE_9972_length_1404_cov_1.696812.0	2.311
NODE_9973_length_1404_cov_1.588584.0	2.307
NODE_9974_length_1404_cov_1.384729.0	2.131
NODE_9975_length_1404_cov_1.313566.0	1.776
NODE_9976_length_1403_cov_49.890208.0	57.204
NODE_9977_length_1403_cov_2.964392.0	3.902
NODE_9978_length_1403_cov_2.675074.0	3.549
NODE_9979_length_1403_cov_2.018546.0	2.820
NODE_9980_length_1403_cov_1.298220.0	1.955
NODE_9981_length_1402_cov_2.393467.0	3.199
NODE_9982_length_1402_cov_2.322197.0	3.187
NODE_9983_length_1402_cov_2.061618.0	2.842
NODE_9984_length_1402_cov_1.815887.0	2.484
NODE_9985_length_1402_cov_1.647365.0	2.474
NODE_9986_length_1401_cov_2.757058.0	3.532
NODE_9987_length_1401_cov_2.507429.0	3.404
NODE_9988_length_1401_cov_2.066122.0	2.847
NODE_9989_length_1401_cov_1.855869.0	2.674
NODE_9990_length_1401_cov_1.705052.0	2.489
NODE_9991_length_1400_cov_17.856506.0	20.103
NODE_9992_length_1400_cov_2.150929.0	3.011
NODE_9993_length_1400_cov_2.096654.0	2.838
NODE_9994_length_1400_cov_1.918959.0	2.674
NODE_9995_length_1400_cov_1.542751.0	2.305
NODE_9996_length_1399_cov_3.216518.0	4.108
NODE_9997_length_1399_cov_2.902530.0	3.729
NODE_9998_length_1399_cov_1.694196.0	2.669
NODE_9999_length_1399_cov_1.598214.0	2.319
NODE_10000_length_1399_cov_1.593750.0	2.494
NODE_10001_length_1399_cov_1.593006.0	2.315
NODE_10002_length_1399_cov_1.334077.0	1.606
NODE_10003_length_1398_cov_2.527178.0	4.428
NODE_10004_length_1398_cov_1.712584.0	2.494
NODE_10005_length_1397_cov_2.401639.0	3.209
NODE_10006_length_1397_cov_2.383756.0	3.572
NODE_10007_length_1397_cov_2.166915.0	2.859
NODE_10008_length_1397_cov_1.950820.0	2.838
NODE_10009_length_1397_cov_1.932191.0	2.659
NODE_10010_length_1397_cov_1.654247.0	2.503
